ticker,binomial_passed,independence_simple_passed,kupiec_passed,christoffersen_independence_passed,christoffersen_conditional_passed
EOG,true,false,true,false,false
EQIX,true,false,true,false,false
EQR,true,false,true,false,false
EQT,true,false,true,false,false
ERIE,true,false,true,false,false
ES,true,false,true,false,false
ESS,true,false,true,false,false
ETN,false,false,false,false,false
ETR,true,true,true,true,true
EVRG,true,false,true,false,false
EW,true,false,true,false,false
EXC,true,false,true,false,false
EXPD,true,false,true,false,false
EXPE,true,false,true,false,false
EXR,true,false,true,false,false
F,true,false,true,false,true
FAST,true,true,true,true,true
FCX,true,false,true,false,false
FDS,true,false,true,false,false
FDX,true,false,true,false,false
FE,true,false,true,false,false
FFIV,true,false,true,false,true
FICO,true,false,true,false,false
FIS,true,false,true,false,false
FITB,true,false,true,false,false
FRT,true,false,true,false,false
FSLR,true,false,true,false,false
FTNT,false,false,false,false,false
GD,true,false,true,false,false
GE,true,false,true,false,false
GEN,true,false,true,false,false
GILD,true,false,true,false,false
GIS,true,true,true,true,true
GL,true,false,true,false,false
GLW,true,false,true,false,false
GOOG,true,false,true,false,false
GOOGL,true,false,true,false,false
GPC,true,false,true,false,false
GPN,true,false,true,false,false
GRMN,true,false,true,false,false
GS,true,false,true,false,false
GWW,true,true,true,true,true
HAL,true,false,true,false,false
HAS,true,false,true,false,false
HBAN,true,false,true,false,false
HD,true,false,true,false,false
HIG,true,false,true,false,false
HOLX,true,false,true,false,false
HON,true,false,true,false,false
HPQ,true,false,true,false,false
HRL,true,false,true,false,false
HSIC,true,false,true,false,false
HST,true,false,true,false,false
HSY,true,false,true,false,true
HUBB,true,false,true,false,false
HUM,true,false,true,false,false
IBM,true,false,true,false,false
ICE,true,false,true,false,false
IDXX,true,false,true,false,false
IEX,true,false,true,false,false
IFF,true,false,true,false,false
INCY,true,false,true,false,false
INTC,false,true,false,true,false
INTU,true,false,true,false,false
IP,true,false,true,false,false
IRM,true,false,true,false,false
ISRG,true,false,true,false,false
IT,true,false,true,false,false
ITW,true,false,true,false,false
IVZ,true,false,true,false,false
J,true,false,true,false,false
JBHT,true,false,true,false,false
JBL,true,false,true,false,true
JCI,true,false,true,false,false
JKHY,true,false,true,false,false
JNJ,true,false,true,false,false
JPM,true,false,true,false,false
KDP,true,false,true,false,true
KEY,true,false,true,false,false
KIM,true,false,true,false,false
KLAC,true,true,true,true,true
KMB,false,false,false,false,false
KMX,true,true,true,true,false
KO,true,false,true,false,false
KR,false,false,false,false,false
L,true,false,true,false,false
LDOS,true,false,true,false,false
LEN,true,false,true,false,false
LH,true,false,true,false,false
LHX,true,false,true,false,false
LII,true,false,true,false,true
LIN,true,false,true,false,false
LKQ,true,false,true,false,false
LLY,true,false,true,false,false
LMT,true,false,true,false,false
LNT,true,false,true,false,false
LOW,true,false,true,false,false
LRCX,true,false,true,false,false
LULU,true,false,true,false,false
LUV,true,false,true,false,false
LVS,true,false,true,false,false
LYV,true,false,true,false,false
MA,true,false,true,false,false
MAA,true,false,true,false,false
MAR,true,false,true,false,false
MAS,true,false,true,false,false
MCD,true,true,true,true,true
MCHP,true,true,true,true,true
MCK,true,false,true,false,false
MCO,true,false,true,false,false
MDLZ,true,false,true,false,false
MDT,true,false,true,false,true
MET,true,false,true,false,false
MGM,true,false,true,false,false
MHK,true,false,true,false,false
MKC,true,false,true,false,false
MKTX,true,false,true,false,false
MLM,true,false,true,false,false
MMC,true,false,true,false,false
MMM,true,false,true,false,false
MNST,true,false,true,false,false
MO,true,false,true,false,false
MOH,true,false,true,false,false
MOS,true,false,true,false,false
MPWR,true,true,true,true,true
MRK,true,false,true,false,false
MS,true,false,true,false,false
MSCI,true,false,true,false,false
MSFT,true,false,true,false,false
MSI,false,false,false,false,false
MTB,true,false,true,false,false
MTCH,false,false,false,false,false
MTD,true,false,true,false,false
MU,true,false,true,false,false
NDAQ,true,false,true,false,false
NDSN,true,false,true,false,false
NEE,true,false,true,false,false
NEM,false,false,false,false,false
NFLX,true,false,true,false,false
NI,true,false,true,false,false
NKE,false,false,false,false,false
NOC,true,false,true,false,false
NRG,true,false,true,false,false
NSC,true,false,true,false,false
NTAP,true,false,true,false,false
NTRS,true,false,true,false,false
NUE,true,true,true,true,true
NVDA,false,false,false,false,false
NVR,true,false,true,false,false
O,true,false,true,false,false
ODFL,true,false,true,false,false
OKE,true,false,true,false,false
OMC,true,false,true,false,false
ON,true,false,true,false,false
ORCL,false,false,false,false,false
ORLY,true,true,true,true,true
OXY,true,false,true,false,false
PAYX,true,false,true,false,false
PCAR,true,true,true,true,true
PCG,true,false,true,false,false
PEG,true,false,true,false,false
PEP,true,false,true,false,true
PFE,true,false,true,false,false
PFG,false,false,false,false,false
PG,true,false,true,false,false
PGR,true,true,true,true,true
PH,true,false,true,false,false
PHM,true,false,true,false,false
PKG,true,false,true,false,false
PLD,true,false,true,false,false
PM,true,false,true,false,false
PNC,true,false,true,false,false
PNR,true,false,true,false,false
PNW,true,false,true,false,false
PODD,false,false,false,false,false
POOL,true,true,true,true,true
PPG,true,false,true,false,false
PPL,true,false,true,false,false
PRU,true,false,true,false,false
PSA,true,false,true,false,false
PSKY,true,false,true,false,false
PTC,true,false,true,false,false
PWR,true,false,true,false,false
QCOM,true,false,true,false,false
RCL,true,false,true,false,false
REG,true,false,true,false,false
REGN,true,false,true,false,false
RF,true,false,true,false,false
RJF,true,false,true,false,false
RL,true,false,true,false,true
RMD,false,false,false,false,false
ROK,true,false,true,false,false
ROL,true,false,true,false,false
ROP,true,false,true,false,false
ROST,true,false,true,false,false
RSG,true,true,true,true,true
RTX,true,false,true,false,false
RVTY,true,false,true,false,false
SBAC,true,false,true,false,false
SBUX,true,false,true,false,false
SCHW,true,false,true,false,false
SHW,true,false,true,false,false
SJM,true,true,true,true,true
SLB,true,false,true,false,false
SMCI,true,true,true,true,true
SNA,true,false,true,false,false
SNPS,true,false,true,false,false
SO,true,false,true,false,false
SPG,true,false,true,false,false
SPGI,true,false,true,false,false
SRE,true,false,true,false,false
STE,true,false,true,false,false
STLD,true,true,true,true,true
STT,true,false,true,false,false
STX,false,true,false,true,false
STZ,true,false,true,false,true
SW,false,true,false,true,false
SWK,false,false,false,false,false
SWKS,true,false,true,false,false
SYK,true,false,true,false,false
SYY,true,false,true,false,false
T,true,false,true,false,false
TAP,true,false,true,false,false
TDG,true,false,true,false,false
TDY,true,true,true,true,true
TECH,true,false,true,false,false
TEL,true,false,true,false,false
TER,true,false,true,false,false
TFC,true,false,true,false,false
TGT,true,true,true,true,false
TJX,true,false,true,false,true
TKO,true,false,true,false,false
TMO,true,false,true,false,false
TMUS,true,true,true,true,true
TPL,true,false,true,false,false
TPR,true,false,true,false,false
TRMB,true,false,true,false,false
TROW,true,false,true,false,false
TRV,true,false,true,false,false
TSCO,true,false,true,false,false
TSN,true,false,true,false,false
TT,true,false,true,false,false
TTWO,true,true,true,true,true
TXN,true,false,true,false,false
TXT,true,false,true,false,false
TYL,true,false,true,false,true
UAL,true,false,true,false,false
UDR,true,false,true,false,false
UHS,true,false,true,false,false
ULTA,true,false,true,false,false
UNH,true,false,true,false,false
UNP,true,false,true,false,false
UPS,true,false,true,false,false
URI,true,false,true,false,false
USB,true,false,true,false,false
V,true,false,true,false,false
VLO,true,false,true,false,false
VMC,true,true,true,true,true
VRSK,true,false,true,false,false
VRSN,true,false,true,false,false
VRTX,true,false,true,false,false
VTR,true,false,true,false,false
VTRS,true,false,true,false,false
VZ,true,false,true,false,false
WAB,true,false,true,false,false
WAT,true,false,true,false,false
WBD,true,false,true,false,false
WDC,true,false,true,false,false
WEC,true,false,true,false,false
WELL,true,false,true,false,false
WFC,true,false,true,false,false
WM,true,false,true,false,false
WMB,true,false,true,false,false
WMT,true,false,true,false,false
WRB,true,true,true,true,true
WSM,true,true,true,true,true
WST,true,false,true,false,false
WTW,true,false,true,false,true
WY,true,false,true,false,false
WYNN,true,false,true,false,false
XEL,true,false,true,false,false
XOM,true,false,true,false,false
YUM,true,false,true,false,false
ZBH,true,false,true,false,false
ZBRA,true,false,true,false,false
