ticker,binomial_passed,independence_simple_passed,kupiec_passed,christoffersen_independence_passed,christoffersen_conditional_passed
CSGP,true,true,true,true,true
CSX,false,true,false,true,false
CTAS,true,true,true,true,true
CTRA,false,true,false,true,true
CTSH,true,true,true,true,true
CVS,true,true,true,true,true
CVX,false,true,false,true,false
D,false,true,false,true,false
DAL,false,true,false,true,false
DD,false,false,true,false,false
DE,false,true,false,true,false
DECK,false,true,true,true,true
DG,true,true,true,true,true
DGX,true,true,true,true,true
DHI,false,true,false,true,false
DHR,false,true,false,true,true
DIS,true,true,true,true,true
DLR,true,true,true,true,true
DLTR,true,true,true,true,true
DOC,false,false,false,false,false
DOV,false,true,false,true,false
DPZ,true,true,true,true,true
DRI,false,true,false,true,true
DTE,false,true,false,true,false
DUK,false,true,false,true,false
DVA,true,true,true,true,true
DVN,false,false,false,false,false
DXCM,true,true,true,true,true
EA,true,true,true,true,true
EBAY,true,true,true,true,true
ECL,false,true,false,true,false
ED,false,true,false,true,false
EFX,false,false,false,false,false
EG,false,true,false,true,false
EIX,false,false,false,false,false
EL,true,true,true,true,true
ELV,false,true,false,true,false
EMN,false,true,false,true,false
EMR,false,true,false,true,false
EOG,false,true,false,true,false
EQIX,true,true,true,true,true
EQR,false,true,false,true,false
EQT,false,true,false,true,true
ERIE,false,true,false,true,false
ES,false,true,false,true,false
ESS,false,false,false,false,false
ETN,false,true,false,true,true
ETR,false,true,false,true,false
EVRG,false,false,false,false,false
EW,true,true,true,true,true
EXC,false,false,false,false,false
EXPD,true,true,true,true,true
EXPE,true,false,true,false,true
EXR,false,true,false,true,false
F,true,true,true,true,true
FAST,true,true,true,true,true
FCX,false,true,false,true,false
FDS,false,true,false,true,false
FDX,true,true,true,true,true
FE,true,true,true,true,true
FFIV,true,true,true,true,true
FICO,false,false,false,false,false
FIS,false,true,false,true,false
FITB,false,true,false,true,false
FRT,false,true,false,true,true
FSLR,true,true,true,true,true
FTNT,true,true,true,true,true
GD,true,true,true,true,true
GE,false,true,false,true,false
GEN,true,true,true,true,true
GILD,false,true,true,true,true
GIS,false,true,false,true,false
GL,false,true,false,true,false
GLW,false,true,false,true,false
GOOG,true,true,true,true,true
GOOGL,true,true,true,true,true
GPC,false,true,false,true,false
GPN,false,true,true,true,true
GRMN,true,true,true,true,true
GS,false,false,false,false,false
GWW,true,true,true,true,true
HAL,false,false,false,false,false
HAS,true,true,true,true,true
HBAN,false,true,true,true,true
HD,false,true,true,true,true
HIG,false,true,false,true,false
HOLX,false,true,true,true,true
HON,false,true,false,true,false
HPQ,true,true,true,true,true
HRL,false,true,false,true,true
HSIC,false,true,true,true,true
HST,false,false,true,false,false
HSY,false,false,false,false,false
HUBB,false,true,false,true,true
HUM,false,true,false,true,true
IBM,true,true,true,true,true
ICE,true,true,true,true,true
IDXX,true,true,true,true,true
IEX,false,true,false,true,false
IFF,true,true,true,true,true
INCY,false,true,true,true,true
INTC,true,true,true,true,true
INTU,true,true,true,true,true
IP,false,true,false,true,false
IRM,true,true,true,true,true
ISRG,false,true,false,true,true
IT,true,false,true,false,false
ITW,false,true,false,true,false
IVZ,false,true,false,true,false
J,false,false,false,false,false
JBHT,false,true,false,true,false
JBL,true,true,true,true,true
JCI,false,true,false,true,false
JKHY,false,false,false,false,false
JNJ,false,true,false,true,false
JPM,false,true,false,true,false
KDP,false,true,false,true,false
KEY,true,false,true,false,false
KIM,false,true,false,true,false
KLAC,false,true,false,true,false
KMB,true,true,true,true,true
KMX,true,true,true,true,true
KO,false,true,false,true,false
KR,true,true,true,true,true
L,false,true,false,true,false
LDOS,true,true,true,true,true
LEN,false,true,false,true,false
LH,true,true,true,true,true
LHX,true,true,true,true,true
LII,true,true,true,true,true
LIN,false,false,false,false,false
LKQ,true,true,true,true,true
LLY,false,true,false,true,true
LMT,false,true,false,true,false
LNT,false,false,false,false,false
LOW,false,true,false,true,false
LRCX,false,true,false,true,false
LULU,true,true,true,true,true
LUV,false,false,false,false,false
LVS,false,false,false,false,false
LYV,true,false,true,false,false
MA,true,true,true,true,true
MAA,false,false,false,false,false
MAR,false,true,false,true,false
MAS,false,true,false,true,true
MCD,true,true,true,true,true
MCHP,false,true,false,true,false
MCK,false,true,false,true,true
MCO,false,false,false,false,false
MDLZ,false,true,true,true,true
MDT,true,true,true,true,true
MET,false,true,false,true,false
MGM,false,true,false,true,false
MHK,false,true,false,true,true
MKC,false,true,false,true,false
MKTX,true,true,true,true,true
MLM,false,true,false,true,false
MMC,false,true,false,true,true
MMM,true,true,true,true,true
MNST,true,true,true,true,true
MO,false,true,false,true,false
MOH,true,true,true,true,true
MOS,false,true,false,true,false
MPWR,false,true,false,true,false
MRK,true,true,true,true,true
MS,false,true,false,true,false
MSCI,true,true,true,true,true
MSFT,true,true,true,true,true
MSI,true,true,true,true,true
MTB,false,true,false,true,false
MTCH,true,true,true,true,true
MTD,false,true,false,true,false
MU,false,false,false,false,false
NDAQ,false,true,false,true,false
NDSN,true,true,true,true,true
NEE,false,true,false,true,false
NEM,false,true,false,true,false
NFLX,true,true,true,true,true
NI,false,true,false,true,false
NKE,true,false,true,false,false
NOC,false,true,false,true,false
NRG,false,true,false,true,false
NSC,false,true,false,true,true
NTAP,true,true,true,true,true
NTRS,false,true,false,true,false
NUE,false,true,false,true,false
NVDA,false,true,false,true,false
NVR,false,true,false,true,false
O,false,true,false,true,false
ODFL,false,true,false,true,false
OKE,false,false,false,false,false
OMC,false,true,false,true,false
ON,false,true,false,true,false
ORCL,false,true,false,true,false
ORLY,true,true,true,true,true
OXY,false,false,false,false,false
PAYX,false,true,false,true,false
PCAR,true,true,true,true,true
PCG,false,false,false,false,false
PEG,false,false,false,false,false
PEP,false,true,false,true,false
PFE,false,false,false,false,false
PFG,false,true,false,true,true
PG,false,true,false,true,false
PGR,false,true,false,true,false
PH,false,true,false,true,false
PHM,false,true,false,true,false
PKG,true,true,true,true,true
PLD,false,true,false,true,false
PM,true,true,true,true,true
PNC,false,true,false,true,false
PNR,false,true,false,true,false
PNW,false,false,false,false,false
PODD,true,true,true,true,true
POOL,false,true,false,true,true
PPG,false,true,false,true,false
PPL,false,true,false,true,false
PRU,false,true,false,true,false
PSA,true,true,true,true,true
PSKY,true,true,true,true,true
PTC,true,true,true,true,true
PWR,true,true,true,true,true
QCOM,false,true,false,true,false
RCL,false,true,false,true,false
REG,false,true,false,true,false
REGN,true,true,true,true,true
RF,true,true,true,true,true
RJF,false,true,false,true,false
RL,true,true,true,true,true
RMD,true,true,true,true,true
ROK,true,true,true,true,true
ROL,true,true,true,true,true
ROP,true,true,true,true,true
ROST,true,true,true,true,true
RSG,true,true,true,true,true
RTX,false,true,false,true,false
RVTY,false,true,true,true,true
SBAC,false,true,false,true,false
SBUX,false,false,true,false,false
SCHW,false,true,false,true,false
SHW,false,true,false,true,false
SJM,true,true,true,true,true
SLB,false,true,false,true,false
SMCI,false,true,false,true,false
SNA,true,true,true,true,true
SNPS,false,true,false,true,false
SO,false,true,false,true,false
SPG,false,true,false,true,false
SPGI,false,false,false,false,false
SRE,false,true,false,true,false
STE,true,true,true,true,true
STLD,false,true,false,true,false
STT,false,false,false,false,false
STX,true,true,true,true,true
STZ,false,true,false,true,true
SW,false,true,false,false,false
SWK,false,true,false,true,false
SWKS,false,true,false,true,false
SYK,false,true,false,true,false
SYY,true,true,true,true,true
T,false,true,false,true,false
TAP,true,true,true,true,true
TDG,false,true,false,true,false
TDY,false,true,false,true,false
TECH,false,true,false,true,false
TEL,false,true,false,true,false
TER,true,true,true,true,true
TFC,false,false,false,false,false
TGT,true,true,true,true,true
TJX,true,true,true,true,true
TKO,false,true,true,true,true
TMO,false,true,false,true,false
TMUS,true,true,true,true,true
TPL,false,true,true,true,true
TPR,true,true,true,true,true
TRMB,true,false,true,false,false
TROW,false,true,false,true,false
TRV,false,true,false,true,false
TSCO,true,true,true,true,true
TSN,true,true,true,true,true
TT,false,true,false,true,false
TTWO,true,true,true,true,true
TXN,false,true,false,true,false
TXT,true,false,true,false,false
TYL,true,true,true,true,true
UAL,true,true,true,true,true
UDR,false,false,false,false,false
UHS,false,true,false,true,false
ULTA,true,true,true,true,true
UNH,false,true,false,true,false
UNP,false,true,false,true,false
UPS,true,true,true,true,true
URI,false,true,false,true,false
USB,false,true,false,true,false
V,true,true,true,true,true
VLO,false,true,false,true,false
VMC,false,true,false,true,false
VRSK,true,true,true,true,true
VRSN,true,true,true,true,true
VRTX,false,true,false,true,true
VTR,true,false,true,false,false
VTRS,true,true,true,true,true
VZ,false,true,false,true,false
WAB,false,true,false,true,true
WAT,false,true,false,true,false
WBD,false,true,false,true,false
WDC,false,true,false,true,false
WEC,false,false,false,false,false
WELL,false,false,false,false,false
WFC,true,false,true,false,false
WM,true,true,true,true,true
WMB,false,false,false,false,false
WMT,true,true,true,true,true
WRB,false,true,false,true,false
WSM,true,true,true,true,true
WST,true,true,true,true,true
WTW,false,true,false,true,false
WY,false,true,false,true,false
WYNN,false,true,true,true,true
XEL,false,true,false,true,false
XOM,false,true,false,true,false
YUM,true,true,true,true,true
ZBH,true,true,true,true,true
ZBRA,true,true,true,true,true
