ticker,binomial_passed,independence_simple_passed,kupiec_passed,christoffersen_independence_passed,christoffersen_conditional_passed
CSGP,true,false,true,false,false
CSX,true,false,true,false,false
CTAS,true,false,true,false,false
CTRA,true,false,true,false,false
CTSH,false,false,false,false,false
CVS,true,true,true,true,true
CVX,true,false,true,false,false
D,false,false,false,false,false
DAL,false,false,true,false,false
DD,true,false,true,false,false
DE,false,true,false,true,true
DECK,true,true,true,true,true
DG,true,true,true,true,true
DGX,true,false,true,false,false
DHI,true,true,true,true,true
DHR,true,true,true,true,true
DIS,false,false,false,false,false
DLR,false,true,true,true,true
DLTR,true,false,true,false,false
DOC,false,false,true,false,false
DOV,false,false,false,false,false
DPZ,false,true,false,true,false
DRI,false,false,false,false,false
DTE,false,false,false,false,false
DUK,false,false,false,false,false
DVA,true,true,true,true,true
DVN,false,false,false,false,false
DXCM,true,false,true,false,false
EA,true,true,true,true,true
EBAY,true,true,true,true,true
ECL,true,false,true,false,false
ED,false,false,false,false,false
EFX,false,false,false,false,false
EG,true,false,true,false,false
EIX,true,false,true,false,false
EL,true,true,true,true,true
ELV,true,true,true,true,true
EMN,false,true,false,true,true
EMR,false,false,false,false,false
EOG,true,false,true,false,false
EQIX,false,false,true,false,false
EQR,true,false,true,false,false
EQT,true,true,true,true,true
ERIE,false,true,false,true,false
ES,false,false,false,false,false
ESS,true,false,true,false,false
ETN,false,false,false,false,false
ETR,false,false,false,false,false
EVRG,false,false,false,false,false
EW,false,true,false,true,false
EXC,true,false,true,false,false
EXPD,true,true,true,true,true
EXPE,true,false,true,false,false
EXR,true,false,true,false,false
F,true,true,true,true,true
FAST,true,true,true,true,true
FCX,false,false,false,false,false
FDS,false,false,false,false,false
FDX,true,true,true,true,true
FE,true,true,true,true,true
FFIV,true,true,true,true,true
FICO,false,false,false,false,false
FIS,false,false,false,false,false
FITB,false,false,false,false,false
FRT,true,false,true,false,false
FSLR,false,true,true,true,true
FTNT,false,true,false,true,false
GD,true,true,true,true,true
GE,false,false,false,false,false
GEN,false,true,false,true,true
GILD,false,true,false,true,true
GIS,true,true,true,true,true
GL,false,false,false,false,false
GLW,true,true,true,true,true
GOOG,false,true,false,true,false
GOOGL,true,true,true,true,true
GPC,false,false,true,false,false
GPN,true,false,true,false,false
GRMN,true,true,true,true,true
GS,false,false,false,false,false
GWW,true,true,true,true,true
HAL,true,false,true,false,false
HAS,true,true,true,true,true
HBAN,false,false,false,false,false
HD,false,false,true,false,false
HIG,true,false,true,false,false
HOLX,true,true,true,true,true
HON,false,false,false,false,false
HPQ,false,true,false,true,false
HRL,true,false,true,false,false
HSIC,true,false,true,false,false
HST,true,false,true,false,false
HSY,false,false,false,false,false
HUBB,true,false,true,false,false
HUM,false,true,false,true,true
IBM,false,true,false,true,true
ICE,true,false,true,false,false
IDXX,true,true,true,true,true
IEX,true,true,true,true,true
IFF,true,true,true,true,true
INCY,false,true,true,true,true
INTC,true,true,true,true,true
INTU,true,false,true,false,false
IP,true,false,true,false,false
IRM,true,true,true,true,true
ISRG,true,true,true,true,true
IT,false,false,false,false,false
ITW,false,false,false,false,false
IVZ,false,false,false,false,false
J,true,true,true,true,true
JBHT,true,true,true,true,true
JBL,true,false,true,false,false
JCI,false,false,true,false,false
JKHY,true,false,true,false,false
JNJ,true,false,true,false,false
JPM,false,false,false,false,false
KDP,true,false,true,false,false
KEY,false,false,true,false,false
KIM,true,true,true,true,true
KLAC,true,true,true,true,true
KMB,false,false,false,false,false
KMX,true,true,true,true,true
KO,false,false,false,false,false
KR,true,false,true,false,false
L,false,false,false,false,false
LDOS,true,false,true,false,false
LEN,true,true,true,true,true
LH,false,false,false,false,false
LHX,false,false,false,false,false
LII,false,true,false,true,false
LIN,true,false,true,false,false
LKQ,true,false,true,false,false
LLY,false,false,false,false,false
LMT,false,true,false,true,true
LNT,false,false,false,false,false
LOW,true,true,true,true,true
LRCX,false,false,false,false,false
LULU,true,true,true,true,true
LUV,false,false,false,false,false
LVS,false,false,false,false,false
LYV,true,false,true,false,false
MA,true,false,true,false,false
MAA,true,false,true,false,false
MAR,false,false,false,false,false
MAS,true,true,true,true,true
MCD,true,true,true,true,true
MCHP,false,false,false,false,false
MCK,true,true,true,true,true
MCO,false,false,false,false,false
MDLZ,false,false,false,false,false
MDT,true,true,true,true,true
MET,false,false,false,false,false
MGM,false,false,false,false,false
MHK,false,false,false,false,false
MKC,false,true,false,true,true
MKTX,true,true,true,true,true
MLM,true,true,true,true,true
MMC,true,false,true,false,false
MMM,true,true,true,true,true
MNST,true,false,true,false,false
MO,false,false,false,false,false
MOH,false,true,false,true,false
MOS,true,false,true,false,false
MPWR,true,true,true,true,true
MRK,true,false,true,false,false
MS,false,false,false,false,false
MSCI,true,false,true,false,false
MSFT,true,true,true,true,true
MSI,false,false,false,false,false
MTB,false,true,false,true,true
MTCH,false,false,true,false,false
MTD,false,false,false,false,false
MU,true,false,true,false,false
NDAQ,false,false,false,false,false
NDSN,true,false,true,false,false
NEE,true,false,true,false,false
NEM,true,true,true,true,true
NFLX,false,true,true,true,true
NI,true,false,true,false,false
NKE,false,false,true,false,false
NOC,false,false,false,false,false
NRG,false,false,false,false,false
NSC,false,false,false,false,false
NTAP,false,false,false,false,false
NTRS,false,false,false,false,false
NUE,true,true,true,true,true
NVDA,false,true,true,true,true
NVR,false,true,false,true,true
O,true,false,true,false,false
ODFL,false,true,false,true,false
OKE,true,false,true,false,false
OMC,false,false,false,false,false
ON,false,false,false,false,false
ORCL,false,true,false,true,false
ORLY,false,false,false,false,false
OXY,true,false,true,false,false
PAYX,false,true,false,true,false
PCAR,true,true,true,true,true
PCG,true,false,true,false,false
PEG,false,false,false,false,false
PEP,false,false,false,false,false
PFE,true,false,true,false,false
PFG,true,false,true,false,false
PG,true,true,true,true,true
PGR,false,true,false,true,false
PH,false,false,false,false,false
PHM,false,true,false,true,true
PKG,true,true,true,true,true
PLD,false,false,false,false,false
PM,true,true,true,true,true
PNC,false,false,false,false,false
PNR,true,true,true,true,true
PNW,true,false,true,false,false
PODD,true,true,true,true,true
POOL,false,true,false,true,true
PPG,true,true,true,true,true
PPL,false,false,false,false,false
PRU,true,false,true,false,false
PSA,true,false,true,false,false
PSKY,true,true,true,true,true
PTC,false,false,false,false,false
PWR,true,false,true,false,false
QCOM,true,true,true,true,true
RCL,false,false,false,false,false
REG,true,false,true,false,false
REGN,true,true,true,true,true
RF,true,false,true,false,false
RJF,false,false,false,false,false
RL,true,false,true,false,false
RMD,true,true,true,true,true
ROK,true,true,true,true,true
ROL,false,false,true,false,false
ROP,true,true,true,true,true
ROST,true,false,true,false,false
RSG,true,true,true,true,true
RTX,false,true,false,true,false
RVTY,false,false,true,false,false
SBAC,false,true,false,true,false
SBUX,false,false,false,false,false
SCHW,false,false,false,false,false
SHW,false,true,false,true,false
SJM,false,true,true,true,true
SLB,false,false,false,false,false
SMCI,true,true,true,true,true
SNA,true,false,true,false,false
SNPS,true,true,true,true,true
SO,true,false,true,false,false
SPG,true,false,true,false,false
SPGI,false,false,false,false,false
SRE,true,false,true,false,false
STE,true,true,true,true,true
STLD,true,true,true,true,true
STT,false,false,false,false,false
STX,true,true,true,true,true
STZ,true,false,true,false,false
SW,true,true,true,true,true
SWK,false,false,false,false,false
SWKS,false,true,true,true,true
SYK,false,false,false,false,false
SYY,true,true,true,true,true
T,false,false,false,false,false
TAP,true,true,true,true,true
TDG,false,false,false,false,false
TDY,true,true,true,true,true
TECH,false,false,false,false,false
TEL,false,false,false,false,false
TER,true,false,true,false,false
TFC,false,false,false,false,false
TGT,true,true,true,true,true
TJX,false,false,false,false,false
TKO,true,false,true,false,false
TMO,false,true,false,true,false
TMUS,true,true,true,true,true
TPL,false,false,false,false,false
TPR,true,true,true,true,true
TRMB,true,false,true,false,false
TROW,false,true,false,true,false
TRV,true,false,true,false,false
TSCO,true,false,true,false,false
TSN,true,true,true,true,true
TT,false,false,false,false,false
TTWO,true,true,true,true,true
TXN,true,true,true,true,true
TXT,false,false,false,false,false
TYL,true,true,true,true,true
UAL,false,false,false,false,false
UDR,true,false,true,false,false
UHS,true,true,true,true,true
ULTA,true,true,true,true,true
UNH,false,false,true,false,false
UNP,true,false,true,false,false
UPS,true,true,true,true,true
URI,true,true,true,true,true
USB,false,false,false,false,false
V,true,false,true,false,false
VLO,false,true,false,true,false
VMC,false,false,false,false,false
VRSK,false,true,false,true,false
VRSN,false,true,false,true,false
VRTX,false,false,false,false,false
VTR,true,false,true,false,false
VTRS,true,true,true,true,true
VZ,true,true,true,true,true
WAB,true,false,true,false,false
WAT,false,false,false,false,false
WBD,false,true,false,true,false
WDC,false,true,false,true,false
WEC,false,false,false,false,false
WELL,true,false,true,false,false
WFC,true,false,true,false,false
WM,true,false,true,false,false
WMB,false,false,false,false,false
WMT,false,false,true,false,false
WRB,false,false,false,false,false
WSM,true,true,true,true,true
WST,false,true,false,true,true
WTW,false,true,false,true,false
WY,false,false,false,false,false
WYNN,false,false,false,false,false
XEL,false,false,false,false,false
XOM,true,false,true,false,false
YUM,false,false,false,false,false
ZBH,true,true,true,true,true
ZBRA,false,true,false,true,false
