ticker,binomial_passed,independence_simple_passed,kupiec_passed,christoffersen_independence_passed,christoffersen_conditional_passed
EBAY,false,false,false,false,false
ECL,false,true,false,false,false
ED,false,true,false,false,false
EFX,false,true,false,true,false
EG,false,false,false,false,false
EIX,false,true,false,true,false
EL,false,false,false,false,false
ELV,false,false,false,false,false
EMN,false,false,false,false,false
EMR,false,false,false,false,false
EOG,false,true,false,true,false
EQIX,false,true,false,true,false
EQR,false,false,false,false,false
EQT,false,true,false,false,false
ERIE,false,true,false,false,false
ES,false,true,false,true,false
ESS,false,true,false,false,false
ETN,false,true,false,true,false
ETR,false,false,false,false,false
EVRG,false,true,false,true,false
EW,false,true,false,true,false
EXC,false,false,false,false,false
EXPD,false,true,false,false,false
EXPE,false,true,false,true,false
EXR,false,false,false,false,false
F,false,false,false,false,false
FAST,false,false,false,false,false
FCX,false,false,false,false,false
FDS,false,false,false,false,false
FDX,false,true,false,true,false
FE,false,false,false,false,false
FFIV,false,false,false,false,false
FICO,false,true,false,true,false
FIS,false,true,false,true,false
FITB,false,true,false,true,false
FRT,false,false,false,false,false
FSLR,false,true,false,false,false
FTNT,false,true,false,false,false
GD,false,true,false,true,false
GE,false,true,false,true,false
GEN,false,true,false,false,false
GILD,false,true,false,false,false
GIS,false,true,false,true,false
GL,false,true,false,true,false
GLW,false,false,false,false,false
GOOG,false,false,false,false,false
GOOGL,false,false,false,false,false
GPC,false,false,false,false,false
GPN,false,true,false,false,false
GRMN,true,true,true,false,false
GS,false,true,false,true,false
GWW,false,false,false,false,false
HAL,false,false,false,false,false
HAS,false,false,false,false,false
HBAN,false,true,false,true,false
HD,false,true,false,true,false
HIG,false,false,false,false,false
HOLX,false,true,false,true,false
HON,false,true,false,true,false
HPQ,false,false,false,false,false
HRL,false,true,false,false,false
HSIC,false,true,false,true,false
HST,false,false,false,false,false
HSY,false,false,false,false,false
HUBB,false,false,false,false,false
HUM,false,false,false,false,false
IBM,false,false,false,false,false
ICE,false,true,false,true,false
IDXX,false,false,false,false,false
IEX,false,true,false,false,false
IFF,true,true,true,false,false
INCY,false,false,false,false,false
INTC,false,false,false,false,false
INTU,false,true,false,true,false
IP,false,true,false,true,false
IRM,false,true,false,true,false
ISRG,false,false,false,false,false
IT,false,true,false,true,false
ITW,false,true,false,true,false
IVZ,false,false,false,false,false
J,false,false,false,false,false
JBHT,false,false,false,false,false
JBL,false,true,false,true,false
JCI,false,true,false,true,false
JKHY,false,true,false,true,false
JNJ,false,true,false,false,false
JPM,false,true,false,true,true
KDP,false,true,false,true,false
KEY,false,true,false,true,true
KIM,false,false,false,false,false
KLAC,false,false,false,false,false
KMB,false,true,false,true,false
KMX,false,false,false,false,false
KO,false,false,false,false,false
KR,false,true,false,true,false
L,false,true,false,false,false
LDOS,false,false,false,false,false
LEN,false,true,false,false,false
LH,false,true,false,true,false
LHX,false,false,false,false,false
LII,false,true,false,false,false
LIN,false,true,false,true,false
LKQ,false,true,false,true,false
LLY,false,true,false,true,false
LMT,false,true,false,true,false
LNT,false,true,false,true,false
LOW,false,false,false,false,false
LRCX,false,false,false,false,false
LULU,false,true,false,false,false
LUV,false,true,false,true,false
LVS,false,true,false,true,false
LYV,false,true,false,true,false
MA,false,true,false,true,false
MAA,false,true,false,true,false
MAR,false,true,false,true,false
MAS,false,false,false,false,false
MCD,false,true,false,true,false
MCHP,false,false,false,false,false
MCK,false,false,false,false,false
MCO,false,true,false,true,false
MDLZ,false,false,false,false,false
MDT,false,false,false,false,false
MET,false,true,false,true,false
MGM,false,true,false,true,false
MHK,false,false,false,false,false
MKC,false,true,false,true,false
MKTX,false,false,false,false,false
MLM,false,false,false,false,false
MMC,false,false,false,false,false
MMM,false,false,false,false,false
MNST,false,true,false,true,false
MO,false,true,false,true,false
MOH,false,false,false,false,false
MOS,false,true,false,true,false
MPWR,false,false,false,false,false
MRK,false,false,false,false,false
MS,false,true,false,true,false
MSCI,false,true,false,true,false
MSFT,false,false,false,false,false
MSI,false,true,false,true,false
MTB,false,false,false,false,false
MTCH,false,true,false,false,false
MTD,false,true,false,true,false
MU,false,true,false,true,false
NDAQ,false,false,false,false,false
NDSN,false,false,false,false,false
NEE,false,true,false,true,false
NEM,false,false,false,false,false
NFLX,false,false,false,false,false
NI,false,true,false,true,false
NKE,false,false,false,false,false
NOC,false,true,false,true,false
NRG,false,true,false,true,false
NSC,false,false,false,false,false
NTAP,false,true,false,true,false
NTRS,false,true,false,true,false
NUE,false,false,false,false,false
NVDA,false,false,false,false,false
NVR,false,false,false,false,false
O,false,false,false,false,false
ODFL,false,true,false,true,false
OKE,false,true,false,true,false
OMC,false,true,false,true,false
ON,false,true,false,true,false
ORCL,false,false,false,false,false
ORLY,false,false,false,false,false
OXY,false,true,false,true,false
PAYX,false,false,false,false,false
PCAR,false,false,false,false,false
PCG,false,true,false,true,false
PEG,false,true,false,true,false
PEP,false,true,false,true,false
PFE,false,true,false,true,false
PFG,false,true,false,true,false
PG,false,true,false,true,false
PGR,false,false,false,false,false
PH,false,true,false,true,false
PHM,false,true,false,true,false
PKG,false,true,false,true,false
PLD,false,true,false,true,false
PM,false,true,false,true,false
PNC,false,true,false,true,false
PNR,false,true,false,true,false
PNW,false,true,false,true,false
PODD,false,true,false,true,false
POOL,false,false,false,false,false
PPG,false,true,false,true,false
PPL,false,false,false,false,false
PRU,false,true,false,true,false
PSA,false,true,false,true,false
PSKY,false,false,false,false,false
PTC,false,false,false,false,false
PWR,false,true,false,false,false
QCOM,false,false,false,false,false
RCL,false,true,false,true,false
REG,false,true,false,false,false
REGN,false,true,false,true,false
RF,false,true,false,true,false
RJF,false,true,false,true,false
RL,false,true,false,true,false
RMD,false,false,false,false,false
ROK,false,false,false,false,false
ROL,false,true,false,true,false
ROP,false,true,false,true,false
ROST,false,false,false,false,false
RSG,false,false,false,false,false
RTX,false,true,false,true,false
RVTY,false,true,false,true,false
SBAC,false,true,false,true,false
SBUX,false,false,false,false,false
SCHW,false,true,false,true,false
SHW,false,false,false,false,false
SJM,false,false,false,false,false
SLB,false,true,false,true,false
SMCI,false,false,false,false,false
SNA,false,true,false,true,false
SNPS,false,false,false,false,false
SO,false,false,false,false,false
SPG,false,false,false,false,false
SPGI,false,true,false,true,false
SRE,false,false,false,false,false
STE,false,true,false,true,false
STLD,false,false,false,false,false
STT,false,true,false,true,false
STX,false,false,false,false,false
STZ,false,false,false,false,false
SW,false,false,false,false,false
SWK,false,true,false,true,false
SWKS,false,false,false,false,false
SYK,false,true,false,true,false
SYY,false,true,false,false,false
T,false,true,false,false,false
TAP,false,false,false,false,false
TDG,false,true,false,true,false
TDY,false,true,false,true,false
TECH,false,true,false,true,false
TEL,false,true,false,true,false
TER,false,false,false,false,false
TFC,false,true,false,true,false
TGT,false,false,false,false,false
TJX,false,true,false,true,false
TKO,false,true,false,true,false
TMO,false,true,false,false,false
TMUS,false,false,false,false,false
TPL,false,true,false,true,false
TPR,false,false,false,false,false
TRMB,false,true,false,false,false
TROW,false,true,false,false,false
TRV,false,false,false,false,false
TSCO,false,true,false,true,false
TSN,false,false,false,false,false
TT,false,true,false,true,false
TTWO,false,false,false,false,false
TXN,false,false,false,false,false
TXT,false,true,false,true,false
TYL,false,false,false,false,false
UAL,false,true,false,true,false
UDR,false,true,false,true,false
UHS,false,false,false,false,false
ULTA,false,false,false,false,false
UNH,false,true,false,true,false
UNP,false,true,false,true,false
UPS,false,true,false,false,false
URI,false,false,false,false,false
USB,false,true,false,true,false
V,false,true,false,true,false
VLO,false,false,false,false,false
VMC,false,true,false,false,false
VRSK,false,false,false,false,false
VRSN,false,true,false,true,false
VRTX,false,true,false,false,false
VTR,false,true,false,true,false
VTRS,false,false,false,false,false
VZ,false,true,false,true,false
WAB,false,false,false,false,false
WAT,false,false,false,false,false
WBD,false,false,false,false,false
WDC,false,false,false,false,false
WEC,false,true,false,true,false
WELL,false,true,false,true,false
WFC,false,true,false,true,false
WM,false,true,false,false,false
WMB,false,true,false,true,false
WMT,false,true,false,true,false
WRB,false,false,false,false,false
WSM,false,false,false,false,false
WST,false,false,false,false,false
WTW,false,false,false,false,false
WY,false,false,false,false,false
WYNN,false,true,false,true,false
XEL,false,true,false,true,false
XOM,false,true,false,true,false
YUM,false,false,false,false,false
ZBH,false,false,false,false,false
ZBRA,false,false,false,false,false
