ticker,binomial_passed,independence_simple_passed,kupiec_passed,christoffersen_independence_passed,christoffersen_conditional_passed
HUM,true,true,true,true,true
IBM,false,true,false,true,true
ICE,true,true,true,true,true
IDXX,true,true,true,true,true
IEX,true,true,true,true,true
IFF,false,true,false,true,true
INCY,false,true,false,true,true
INTC,true,true,true,true,true
INTU,true,true,true,true,true
IP,true,true,true,true,true
IRM,true,false,true,false,false
ISRG,true,true,true,true,true
IT,true,false,true,false,false
ITW,true,true,true,true,true
IVZ,true,false,true,false,true
J,true,true,true,true,true
JBHT,true,false,true,false,false
JBL,true,true,true,true,true
JCI,true,true,true,true,true
JKHY,true,true,true,true,true
JNJ,true,true,true,true,true
JPM,true,false,true,false,false
KDP,true,true,true,true,true
KEY,true,false,true,false,false
KIM,true,true,true,true,true
KLAC,true,true,true,true,true
KMB,true,true,true,true,true
KMX,true,true,true,true,true
KO,true,true,true,true,true
KR,true,true,true,true,true
L,true,false,true,false,false
LDOS,false,true,false,true,true
LEN,true,true,true,true,true
LH,true,true,true,true,true
LHX,true,true,true,true,true
LII,true,true,true,true,true
LIN,true,true,true,false,true
LKQ,false,true,false,true,false
LLY,true,true,true,true,true
LMT,true,true,true,true,true
LNT,true,false,true,false,false
LOW,true,true,true,true,true
LRCX,true,true,true,true,true
LULU,false,true,false,true,false
LUV,true,true,true,true,true
LVS,true,true,true,true,true
LYV,true,false,true,false,false
MA,true,true,true,true,true
MAA,true,false,true,false,true
MAR,true,false,true,false,true
MAS,true,true,true,true,true
MCD,true,true,true,true,true
MCHP,true,true,true,true,true
MCK,true,true,true,true,true
MCO,true,false,true,false,false
MDLZ,true,true,true,true,true
MDT,true,true,true,true,true
MET,true,false,true,false,false
MGM,true,false,true,false,false
MHK,true,false,true,false,false
MKC,true,true,true,true,true
MKTX,true,true,true,true,true
MLM,true,true,true,true,true
MMC,true,true,true,true,true
MMM,true,true,true,true,true
MNST,true,true,true,true,true
MO,true,true,true,true,true
MOH,true,true,true,true,true
MOS,true,true,true,true,true
MPWR,true,true,true,true,true
MRK,true,true,true,true,true
MS,true,false,true,false,true
MSCI,true,false,true,false,false
MSFT,true,true,true,true,true
MSI,true,true,true,true,true
MTB,true,true,true,true,true
MTCH,true,true,true,true,true
MTD,true,true,true,true,true
MU,true,true,true,true,true
NDAQ,true,true,true,true,true
NDSN,false,true,false,true,true
NEE,true,true,true,true,true
NEM,true,true,true,false,false
NFLX,true,true,true,true,true
NI,true,false,true,false,true
NKE,true,true,true,true,true
NOC,true,true,true,true,true
NRG,true,false,true,false,false
NSC,true,true,true,true,true
NTAP,false,true,false,true,false
NTRS,true,false,true,false,false
NUE,true,true,true,true,true
NVDA,true,true,true,true,true
NVR,true,true,true,true,true
O,true,false,true,false,false
ODFL,true,true,true,true,true
OKE,true,false,true,false,false
OMC,true,true,true,true,true
ON,true,false,true,false,false
ORCL,true,true,true,true,true
ORLY,true,true,true,true,true
OXY,true,false,true,false,true
PAYX,true,true,true,true,true
PCAR,true,true,true,true,true
PCG,true,false,true,false,true
PEG,true,true,true,true,true
PEP,true,true,true,true,true
PFE,true,true,true,true,true
PFG,true,true,true,true,true
PG,true,true,true,true,true
PGR,true,true,true,true,true
PH,true,false,true,false,false
PHM,true,true,true,true,true
PKG,true,true,true,true,true
PLD,true,false,true,false,false
PM,true,true,true,true,true
PNC,true,false,true,false,false
PNR,true,true,true,true,true
PNW,true,true,true,true,true
PODD,false,true,false,true,false
POOL,true,true,true,true,true
PPG,true,true,true,true,true
PPL,true,true,true,true,true
PRU,true,false,true,false,false
PSA,true,false,true,false,true
PSKY,true,true,true,true,true
PTC,true,true,true,true,true
PWR,true,true,true,true,true
QCOM,true,true,true,false,false
RCL,true,false,true,false,false
REG,true,true,true,true,true
REGN,true,true,true,true,true
RF,true,false,true,false,false
RJF,true,false,true,false,false
RL,false,true,false,true,false
RMD,false,true,false,true,false
ROK,true,true,true,true,true
ROL,false,false,false,false,false
ROP,true,true,true,true,true
ROST,true,true,true,true,true
RSG,true,true,true,true,true
RTX,true,true,true,true,true
RVTY,true,true,true,true,true
SBAC,true,false,true,false,false
SBUX,false,true,false,true,true
SCHW,true,false,true,false,false
SHW,true,true,true,true,true
SJM,true,true,true,true,true
SLB,true,true,true,true,true
SMCI,false,true,false,true,false
SNA,true,true,true,true,true
SNPS,true,true,true,true,true
SO,true,true,true,true,true
SPG,true,true,true,true,true
SPGI,true,false,true,false,false
SRE,true,false,true,false,true
STE,true,true,true,true,true
STLD,true,true,true,true,true
STT,true,true,true,true,true
STX,true,true,true,true,true
STZ,false,true,false,true,true
SW,false,false,false,false,false
SWK,true,true,true,true,true
SWKS,true,true,true,true,true
SYK,true,false,true,false,true
SYY,false,true,false,true,false
T,true,true,true,true,true
TAP,true,true,true,true,true
TDG,true,false,true,false,true
TDY,true,true,true,true,true
TECH,true,true,true,true,true
TEL,true,true,true,true,true
TER,true,true,true,true,true
TFC,true,true,true,true,true
TGT,true,true,true,true,true
TJX,true,true,true,true,true
TKO,false,true,false,true,false
TMO,true,true,true,true,true
TMUS,true,true,true,true,true
TPL,true,false,true,false,false
TPR,false,true,false,true,false
TRMB,true,false,true,false,false
TROW,true,true,true,true,true
TRV,true,true,true,true,true
TSCO,true,true,true,true,true
TSN,true,true,true,false,false
TT,true,true,true,true,true
TTWO,false,true,false,true,false
TXN,true,true,true,true,true
TXT,true,false,true,false,true
TYL,true,true,true,true,true
UAL,true,false,true,false,false
UDR,true,false,true,false,false
UHS,true,true,true,true,true
ULTA,false,true,false,true,false
UNH,true,true,true,true,true
UNP,true,true,true,true,true
UPS,false,true,false,true,false
URI,true,true,true,true,true
USB,true,true,true,true,true
V,true,true,true,true,true
VLO,true,true,true,true,true
VMC,true,true,true,true,true
VRSK,true,true,true,true,true
VRSN,true,true,true,true,true
VRTX,false,true,false,true,false
VTR,true,false,true,false,false
VTRS,true,true,true,true,true
VZ,true,true,true,true,true
WAB,true,true,true,true,true
WAT,true,true,true,true,true
WBD,true,true,true,true,true
WDC,true,false,true,false,true
WEC,true,true,true,true,true
WELL,true,true,true,true,true
WFC,true,false,true,false,false
WM,true,true,true,true,true
WMB,true,false,true,false,false
WMT,true,false,true,false,false
WRB,true,true,true,true,true
WSM,true,true,true,true,true
WST,true,true,true,true,true
WTW,false,true,false,true,false
WY,true,true,true,true,true
WYNN,true,true,true,true,true
XEL,true,false,true,false,false
XOM,true,true,true,true,true
YUM,true,true,true,true,true
ZBH,true,false,true,false,false
ZBRA,true,true,true,true,true
