ticker,binomial_passed,independence_simple_passed,kupiec_passed,christoffersen_independence_passed,christoffersen_conditional_passed
FCX,false,false,false,false,false
FDS,false,true,false,true,false
FDX,true,true,true,true,true
FE,true,true,true,true,true
FFIV,true,true,true,true,true
FICO,false,false,false,false,false
FIS,false,true,false,true,false
FITB,false,false,false,false,false
FRT,false,true,false,true,true
FSLR,true,true,true,true,true
FTNT,true,true,true,true,true
GD,true,true,true,true,true
GE,false,true,false,true,false
GEN,true,true,true,true,true
GILD,true,true,true,true,true
GIS,false,true,false,true,false
GL,false,false,false,false,false
GLW,false,true,false,true,true
GOOG,true,true,true,true,true
GOOGL,true,true,true,true,true
GPC,false,true,true,true,true
GPN,true,false,true,false,false
GRMN,true,true,true,true,true
GS,false,false,false,false,false
GWW,true,true,true,true,true
HAL,true,false,true,false,false
HAS,true,true,true,true,true
HBAN,false,true,true,true,true
HD,true,true,true,true,true
HIG,false,true,false,true,false
HOLX,true,true,true,true,true
HON,false,false,false,false,false
HPQ,true,true,true,true,true
HRL,true,true,true,true,true
HSIC,true,false,true,false,false
HST,true,false,true,false,false
HSY,true,true,true,true,true
HUBB,true,true,true,true,true
HUM,false,true,false,true,false
IBM,true,true,true,true,true
ICE,true,false,true,false,false
IDXX,true,true,true,true,true
IEX,true,true,true,true,true
IFF,true,true,true,true,true
INCY,true,true,true,true,true
INTC,true,true,true,true,true
INTU,true,true,true,true,true
IP,false,true,false,true,false
IRM,true,true,true,true,true
ISRG,true,true,true,true,true
IT,true,false,true,false,false
ITW,false,true,false,true,false
IVZ,false,true,false,true,false
J,false,true,true,true,true
JBHT,true,true,true,true,true
JBL,true,true,true,true,true
JCI,true,true,true,true,true
JKHY,false,true,false,true,false
JNJ,false,true,true,true,true
JPM,false,false,false,false,false
KDP,true,true,true,true,true
KEY,true,false,true,false,false
KIM,false,true,false,true,false
KLAC,false,true,false,true,false
KMB,true,true,true,true,true
KMX,true,true,true,true,true
KO,false,true,false,true,false
KR,true,true,true,true,true
L,false,true,false,true,false
LDOS,true,true,true,true,true
LEN,false,true,false,true,true
LH,true,true,true,true,true
LHX,true,true,true,true,true
LII,false,true,false,true,false
LIN,false,false,false,false,false
LKQ,true,false,true,false,false
LLY,true,true,true,true,true
LMT,false,true,false,true,true
LNT,false,false,false,false,false
LOW,true,true,true,true,true
LRCX,false,true,false,true,false
LULU,true,true,true,true,true
LUV,false,false,false,false,false
LVS,true,false,true,false,false
LYV,true,false,true,false,false
MA,true,true,true,true,true
MAA,false,false,false,false,false
MAR,false,true,false,true,false
MAS,false,true,true,true,true
MCD,true,true,true,true,true
MCHP,false,true,false,true,false
MCK,true,true,true,true,true
MCO,false,false,false,false,false
MDLZ,true,true,true,true,true
MDT,true,true,true,true,true
MET,true,true,true,true,true
MGM,false,true,false,true,false
MHK,false,true,false,true,false
MKC,false,true,false,true,true
MKTX,true,true,true,true,true
MLM,true,true,true,true,true
MMC,false,true,true,true,true
MMM,true,true,true,true,true
MNST,true,false,true,false,false
MO,false,false,false,false,false
MOH,true,true,true,true,true
MOS,true,false,true,false,false
MPWR,false,true,true,true,true
MRK,false,true,true,true,true
MS,false,false,false,false,false
MSCI,true,true,true,true,true
MSFT,true,true,true,true,true
MSI,true,true,true,true,true
MTB,false,true,false,true,true
MTCH,true,true,true,true,true
MTD,true,true,true,true,true
MU,false,false,false,false,false
NDAQ,false,false,true,false,false
NDSN,true,true,true,true,true
NEE,false,true,false,true,false
NEM,false,true,false,true,true
NFLX,true,true,true,true,true
NI,true,false,true,false,false
NKE,true,true,true,true,true
NOC,false,true,false,true,false
NRG,false,true,false,true,true
NSC,true,true,true,true,true
NTAP,true,true,true,true,true
NTRS,false,true,false,true,false
NUE,false,true,false,true,false
NVDA,false,true,false,true,false
NVR,false,true,false,true,false
O,false,false,false,false,false
ODFL,false,true,false,true,true
OKE,false,false,false,false,false
OMC,true,true,true,true,true
ON,false,false,false,false,false
ORCL,true,true,true,true,true
ORLY,true,true,true,true,true
OXY,true,false,true,false,false
PAYX,false,true,false,true,false
PCAR,true,true,true,true,true
PCG,false,false,false,false,false
PEG,false,false,false,false,false
PEP,false,true,false,true,false
PFE,true,false,true,false,false
PFG,true,true,true,true,true
PG,false,false,false,false,false
PGR,false,false,false,false,false
PH,false,false,true,false,false
PHM,false,true,false,true,false
PKG,true,true,true,true,true
PLD,false,false,false,false,false
PM,true,false,true,false,false
PNC,false,true,false,true,false
PNR,false,true,false,true,false
PNW,true,false,true,false,false
PODD,true,true,true,true,true
POOL,true,true,true,true,true
PPG,false,true,false,true,true
PPL,false,true,false,true,false
PRU,true,true,true,true,true
PSA,true,true,true,true,true
PSKY,true,true,true,true,true
PTC,true,true,true,true,true
PWR,true,false,true,false,false
QCOM,false,true,false,true,false
RCL,false,true,false,true,false
REG,false,true,false,true,false
REGN,true,true,true,true,true
RF,true,true,true,true,true
RJF,false,true,false,true,false
RL,true,false,true,false,false
RMD,true,true,true,true,true
ROK,true,true,true,true,true
ROL,true,true,true,true,true
ROP,true,true,true,true,true
ROST,true,true,true,true,true
RSG,true,true,true,true,true
RTX,false,true,false,true,false
RVTY,false,true,false,true,false
SBAC,false,true,false,true,false
SBUX,true,false,true,false,false
SCHW,false,true,false,true,false
SHW,false,true,false,true,false
SJM,true,true,true,true,true
SLB,false,false,false,false,false
SMCI,false,false,true,false,false
SNA,true,true,true,true,true
SNPS,true,true,true,true,true
SO,false,true,false,true,false
SPG,true,true,true,true,true
SPGI,false,false,false,false,false
SRE,false,false,false,false,false
STE,true,true,true,true,true
STLD,false,true,true,true,true
STT,false,false,false,false,false
STX,true,true,true,true,true
STZ,false,true,true,true,true
SW,false,false,false,false,false
SWK,true,true,true,true,true
SWKS,true,true,true,true,true
SYK,false,true,false,true,false
SYY,true,true,true,true,true
T,false,true,false,true,false
TAP,true,true,true,true,true
TDG,false,false,false,false,false
TDY,false,true,true,true,true
TECH,false,true,true,true,true
TEL,false,true,false,true,false
TER,true,true,true,true,true
TFC,false,false,false,false,false
TGT,true,true,true,true,true
TJX,true,true,true,true,true
TKO,true,true,true,true,true
TMO,false,true,false,true,false
TMUS,true,true,true,true,true
TPL,true,true,true,true,true
TPR,true,true,true,true,true
TRMB,true,false,true,false,true
TROW,false,true,false,true,false
TRV,true,true,true,true,true
TSCO,true,true,true,true,true
TSN,true,true,true,true,true
TT,false,true,false,true,false
TTWO,true,true,true,true,true
TXN,false,true,false,true,false
TXT,true,false,true,false,false
TYL,true,true,true,true,true
UAL,true,true,true,true,true
UDR,false,false,false,false,false
UHS,false,true,false,true,true
ULTA,true,true,true,true,true
UNH,true,true,true,true,true
UNP,false,true,false,true,true
UPS,true,true,true,true,true
URI,true,true,true,true,true
USB,true,true,true,true,true
V,true,false,true,false,false
VLO,false,true,false,true,false
VMC,false,true,false,true,false
VRSK,true,true,true,true,true
VRSN,true,true,true,true,true
VRTX,true,true,true,true,true
VTR,true,false,true,false,false
VTRS,true,true,true,true,true
VZ,false,true,false,true,false
WAB,true,true,true,true,true
WAT,false,true,false,true,false
WBD,true,true,true,true,true
WDC,false,true,false,true,false
WEC,false,false,false,false,false
WELL,false,false,false,false,false
WFC,true,false,true,false,false
WM,true,true,true,true,true
WMB,false,false,false,false,false
WMT,true,false,true,false,false
WRB,false,false,false,false,false
WSM,true,true,true,true,true
WST,true,true,true,true,true
WTW,false,true,false,true,false
WY,false,true,false,true,false
WYNN,true,false,true,false,false
XEL,false,false,false,false,false
XOM,false,true,false,true,true
YUM,true,true,true,true,true
ZBH,true,true,true,true,true
ZBRA,true,true,true,true,true
